,course_name_x,course_name_y,jaccard
1809311,Corporate finance,IT and knowledge management,0.4090909090909091
1809848,Corporate finance,Negotiation,0.36363636363636365
1811821,Corporate governance,Economie d'innovation,0.23636363636363636
1812242,Corporate governance,Industry analysis and trends,0.22522522522522523
1813549,Corporate governance,Technology strategy and entrepreneurship in corporations,0.22026431718061673
1813002,Corporate governance,Practical business law,0.2033195020746888
1812378,Corporate governance,Introduction à la finance et à la comptabilité,0.19913419913419914
1812741,Corporate governance,Negotiation,0.19095477386934673
1812143,Corporate governance,High-tech marketing,0.18777292576419213
1814867,Corporate strategy,Financial & managerial accounting,0.3475177304964539
1815906,Corporate strategy,Principles of finance,0.313953488372093
1814107,Corporate strategy,Applied probability & stochastic processes,0.29136690647482016
1814799,Corporate strategy,Entrepreneurship laboratory (e-lab),0.2611111111111111
1815635,Corporate strategy,Negotiation techniques,0.23076923076923078
1818284,Corporate venturing in technology sectors,Managerial accounting,0.15384615384615385
1818291,Corporate venturing in technology sectors,Marketing and service management,0.125
1817689,Corporate venturing in technology sectors,Entrepreneurship (for master programme),0.11538461538461539
1822450,Corrosion et protection des métaux,Transformations de phases I,0.7281553398058253
1821220,Corrosion et protection des métaux,Matériaux divisés,0.6394557823129252
1822216,Corrosion et protection des métaux,Technologie et mise en oeuvre des polymères,0.6209150326797386
1820107,Corrosion et protection des métaux,"Ceramics, properties",0.6090225563909775
1820153,Corrosion et protection des métaux,Chimie organique et des polymères,0.5986842105263158
1820154,Corrosion et protection des métaux,"Chimie organique et des polymères, Inorganic chemistry",0.5986842105263158
1821276,Corrosion et protection des métaux,Microscopie électronique TP,0.5974842767295597
1824111,Corrosion et protection des métaux + TP,Matériaux de construction + TP,0.927461139896373
1823404,Corrosion et protection des métaux + TP,Elaboration des céramiques et des colloïdes +TP,0.885
1823001,Corrosion et protection des métaux + TP,"Ceramics, structures and properties + TP",0.8634146341463415
1825015,Corrosion et protection des métaux + TP,Surfaces and interfaces,0.8578199052132701
1823952,Corrosion et protection des métaux + TP,Introduction à la microscopie + TP,0.8537735849056604
1824670,Corrosion et protection des métaux + TP,Propriétés fonctionnelles des matériaux,0.7949790794979079
1827099,Corrélations et prévisions,Modèles de décision,0.37209302325581395
1827494,Corrélations et prévisions,Probabilités avancées,0.36486486486486486
1827118,Corrélations et prévisions,Modélisation mathématique du comportement,0.34959349593495936
1827624,Corrélations et prévisions,Regression models,0.33043478260869563
1826846,Corrélations et prévisions,Introduction à la méthode des éléments finis,0.3014705882352941
1826548,Corrélations et prévisions,Graphes et réseaux II,0.248
1827504,Corrélations et prévisions,Processus stochastiques,0.24528301886792453
1826625,Corrélations et prévisions,Histoire des mathématiques IV,0.232
1826624,Corrélations et prévisions,Histoire des mathématiques III,0.23076923076923078
1829356,Courbes algébriques,Formes modulaires et applications,0.6666666666666666
1828487,Courbes algébriques,Algebraic geometry,0.5
1829231,Courbes algébriques,Eléments de théorie analytique des nombres,0.23809523809523808
1828541,Courbes algébriques,Analyse p-adique,0.23529411764705882
1831922,Cours UNIL  - Faculté de biologie et de médecine (printemps 11),Cours UNIL - Faculté des sciences sociales et politiques SSP (printemps 11),1.0
1834798,Cours UNIL - Faculté de biologie et de médecine I (automne),Cours UNIL - Faculté des géosciences et de l'environnement GSE I (automne),1.0
1834810,Cours UNIL - Faculté de biologie et de médecine I (automne),Cours UNIL - Faculté des hautes études commerciales HEC I (automne),0.07692307692307693
1837700,Cours UNIL - Faculté des géosciences et de l'environnement GSE  (printemps 13),Cours UNIL - Faculté des hautes études commerciales HEC (printemps 13),1.0
1837709,Cours UNIL - Faculté des géosciences et de l'environnement GSE  (printemps 13),Cours UNIL - Faculté des sciences sociales et politiques SSP (printemps 13),1.0
1840582,Cours UNIL - Faculté des géosciences et de l'environnement GSE I (automne),Cours UNIL - Faculté de biologie et de médecine I (automne),1.0
1840596,Cours UNIL - Faculté des géosciences et de l'environnement GSE I (automne),Cours UNIL - Faculté des hautes études commerciales HEC I (automne),0.07692307692307693
1846378,Cours UNIL - Faculté des hautes études commerciales HEC (automne 10/11),Cours UNIL - Faculté des hautes études commerciales HEC (printemps 11),1.0
1855060,Cours UNIL - Faculté des hautes études commerciales HEC (hiver 06/07),Cours UNIL - Faculté des hautes études commerciales HEC (été 07),0.75
1863730,Cours UNIL - Faculté des hautes études commerciales HEC (printemps 11),Cours UNIL - Faculté des hautes études commerciales HEC (automne 10/11),1.0
1866620,Cours UNIL - Faculté des hautes études commerciales HEC (printemps 13),Cours UNIL - Faculté des géosciences et de l'environnement GSE  (printemps 13),1.0
1866639,Cours UNIL - Faculté des hautes études commerciales HEC (printemps 13),Cours UNIL - Faculté des sciences sociales et politiques SSP (printemps 13),1.0
1872412,Cours UNIL - Faculté des hautes études commerciales HEC (été 07),Cours UNIL - Faculté des hautes études commerciales HEC (hiver 06/07),0.75
1875314,Cours UNIL - Faculté des hautes études commerciales HEC I (automne),Cours UNIL - Faculté des hautes études commerciales HEC II (automne),0.5714285714285714
1875315,Cours UNIL - Faculté des hautes études commerciales HEC I (automne),Cours UNIL - Faculté des hautes études commerciales HEC II (printemps),0.29411764705882354
1875313,Cours UNIL - Faculté des hautes études commerciales HEC I (automne),Cours UNIL - Faculté des hautes études commerciales HEC I (printemps),0.23529411764705882
1878208,Cours UNIL - Faculté des hautes études commerciales HEC I (printemps),Cours UNIL - Faculté des hautes études commerciales HEC II (printemps),0.8888888888888888
1878207,Cours UNIL - Faculté des hautes études commerciales HEC I (printemps),Cours UNIL - Faculté des hautes études commerciales HEC II (automne),0.3076923076923077
1878205,Cours UNIL - Faculté des hautes études commerciales HEC I (printemps),Cours UNIL - Faculté des hautes études commerciales HEC I (automne),0.23529411764705882
1881098,Cours UNIL - Faculté des hautes études commerciales HEC II (automne),Cours UNIL - Faculté des hautes études commerciales HEC I (automne),0.5714285714285714
1881099,Cours UNIL - Faculté des hautes études commerciales HEC II (automne),Cours UNIL - Faculté des hautes études commerciales HEC I (printemps),0.3076923076923077
1881101,Cours UNIL - Faculté des hautes études commerciales HEC II (automne),Cours UNIL - Faculté des hautes études commerciales HEC II (printemps),0.2857142857142857
1883992,Cours UNIL - Faculté des hautes études commerciales HEC II (printemps),Cours UNIL - Faculté des hautes études commerciales HEC I (printemps),0.8888888888888888
1883991,Cours UNIL - Faculté des hautes études commerciales HEC II (printemps),Cours UNIL - Faculté des hautes études commerciales HEC I (automne),0.29411764705882354
1883993,Cours UNIL - Faculté des hautes études commerciales HEC II (printemps),Cours UNIL - Faculté des hautes études commerciales HEC II (automne),0.2857142857142857
1886891,Cours UNIL - Faculté des lettres I (automne),Cours UNIL - Faculté des sciences sociales et politiques SSP I (automne),0.5
1886884,Cours UNIL - Faculté des lettres I (automne),Cours UNIL - Faculté des hautes études commerciales HEC I (automne),0.15384615384615385
1889762,Cours UNIL - Faculté des sciences sociales et politiques SSP (printemps 11),Cours UNIL  - Faculté de biologie et de médecine (printemps 11),1.0
1892657,Cours UNIL - Faculté des sciences sociales et politiques SSP (printemps 13),Cours UNIL - Faculté des géosciences et de l'environnement GSE  (printemps 13),1.0
1892667,Cours UNIL - Faculté des sciences sociales et politiques SSP (printemps 13),Cours UNIL - Faculté des hautes études commerciales HEC (printemps 13),1.0
1895567,Cours UNIL - Faculté des sciences sociales et politiques SSP I (automne),Cours UNIL - Faculté des lettres I (automne),0.5
1895563,Cours UNIL - Faculté des sciences sociales et politiques SSP I (automne),Cours UNIL - Faculté des hautes études commerciales HEC I (automne),0.07692307692307693
1898465,Cours UNIL - HEC (hiver 05-06),Cours UNIL - HEC (été 06),0.8888888888888888
1898668,Cours UNIL - HEC (hiver 05-06),Emerging distributed architectures,0.1111111111111111
1901357,Cours UNIL - HEC (été 06),Cours UNIL - HEC (hiver 05-06),0.8888888888888888
1904609,Coxeter groups,Galois theory,0.26666666666666666
1904909,Coxeter groups,Introduction to differentiable manifolds,0.2597402597402597
1905758,Coxeter groups,Représentations linéaires des groupes finis,0.24
1907450,Credit risk,Fixed income analysis,0.9337016574585635
1908587,Credit risk,Quantitative methods in finance,0.7130434782608696
1908615,Credit risk,Real options and financial structuring,0.6859504132231405
1911383,Credit risk and fixed income analysis,Private equity,0.8
1911745,Credit risk and fixed income analysis,Stochastic calculus for Finance,0.3076923076923077
1909770,Credit risk and fixed income analysis,Cases in finance,0.25925925925925924
1912729,Cristallographie,Chimie organique et des polymères,0.8160919540229885
1912730,Cristallographie,"Chimie organique et des polymères, Inorganic chemistry",0.8160919540229885
1914442,Cristallographie,Rhéologie,0.7614678899082569
1914827,Cristallographie,Thermodynamique,0.6684491978609626
1912426,Cristallographie,Analyse des surfaces + TP,0.5909090909090909
1913796,Cristallographie,Matériaux divisés,0.5778894472361809
1912789,Cristallographie,Composites polymères TP,0.5707317073170731
1914792,Cristallographie,Technologie et mise en oeuvre des polymères,0.5658536585365853
1915931,Cristallographie et méthodes de diffraction,Déformation et rupture des matériaux,0.44696969696969696
1915318,Cristallographie et méthodes de diffraction,Analyse des surfaces,0.4306569343065693
1917713,Cristallographie et méthodes de diffraction,Theory of materials : from structures to properties I,0.3696969696969697
1917686,Cristallographie et méthodes de diffraction,Technologie et mise en oeuvre des polymères + TP,0.3614457831325301
1917246,Cristallographie et méthodes de diffraction,Propriétés fonctionnelles des matériaux,0.34156378600823045
1915796,Cristallographie et méthodes de diffraction,Corrosion et protection des métaux + TP,0.33175355450236965
1916687,Cristallographie et méthodes de diffraction,Matériaux de construction + TP,0.27488151658767773
1918266,Critique du projet et des théories urbanistiques,Architecture autonome,0.18037135278514588
1920601,Critique du projet et des théories urbanistiques,Theories of Postmodern Architecture,0.14935064935064934
1920132,Critique du projet et des théories urbanistiques,Projets métaphoriques d'Archizoom à Koolhaas,0.13012048192771083
1920477,Critique du projet et des théories urbanistiques,Superstudio,0.12967581047381546
1918740,Critique du projet et des théories urbanistiques,De la structure à l'ornement,0.11891279728199321
1921139,Critique du projet urbain contemporain,Apparent realities - Constructing the view,0.3803921568627451
1920957,Critique du projet urbain contemporain,A history of abstraction in architecture,0.32894736842105265
1923824,Critique du projet urbain contemporain,"Visionnaires éclectiques. Architectures, 2000-2018",0.22026431718061673
1923025,Critique du projet urbain contemporain,Projets métaphoriques d'Archizoom à Koolhaas,0.21577726218097448
1920955,Critique du projet urbain contemporain,A Political History of Urban Form,0.19665271966527198
1922417,Critique du projet urbain contemporain,Magma et principes,0.18598382749326145
1926330,Cryptography and security,TCP/IP networking,0.35374554102259215
1925439,Cryptography and security,Mobile networks,0.3287671232876712
1924579,Cryptography and security,Distributed information systems,0.3145766345123258
1924577,Cryptography and security,Distributed algorithms,0.3114842903575298
1925078,Cryptography and security,Information theory and coding,0.222302679217958
1925708,Cryptography and security,Pattern classification and machine learning,0.21146245059288538
1925032,Cryptography and security,IT security engineering,0.17546848381601363
1925112,Cryptography and security,Intelligent agents,0.16097560975609757
1924430,Cryptography and security,Concurrent algorithms,0.15853658536585366
1923867,Cryptography and security,Advanced algorithms,0.14342895263509006
1924427,Cryptography and security,Concurrence,0.14002403846153846
1926144,Cryptography and security,Software engineering,0.1368307193077339
1925111,Cryptography and security,Intelligence artificielle,0.1360544217687075
1923889,Cryptography and security,Advanced databases,0.13459950454170108
1925628,Cryptography and security,Operating systems,0.13102409638554216
1924830,Cryptography and security,Foundations of software,0.13046701260192736
1927787,Création d'entreprise et innovation,Gestion et stratégie d'entreprise,1.0
1928213,Création d'entreprise et innovation,Management environnemental,1.0
1927867,Création d'entreprise et innovation,Histoire de l'architecture,0.6666666666666666
1931729,Cultural data sculpting,Quantification of user experience,0.4666666666666667
1930348,Cultural data sculpting,Digital musicology,0.4444444444444444
1930612,Cultural data sculpting,Foundation of digital humanities,0.4444444444444444
1935296,Cycle de vie des polymères,Tribologie,0.5751633986928104
1934043,Cycle de vie des polymères,Matériaux biomimétiques,0.398876404494382
1933290,Cycle de vie des polymères,Déformation et rupture à basse température,0.3463687150837989
1935035,Cycle de vie des polymères,Technologie des Composites,0.3412698412698413
1935043,Cycle de vie des polymères,Technologie et mise en oeuvre des polymères,0.3112244897959184
1933288,Cycle de vie des polymères,Déformation et rupture TP,0.304
1932852,Cycle de vie des polymères,Biomatériaux,0.2979591836734694
1937971,Céramiques,Thermodynamique,0.5214285714285715
1935827,Céramiques,"Ceramics, properties",0.49206349206349204
1935873,Céramiques,Chimie organique et des polymères,0.46621621621621623
1935874,Céramiques,"Chimie organique et des polymères, Inorganic chemistry",0.46621621621621623
1936183,Céramiques,Déformation et rupture à basse température,0.4305555555555556
1936078,Céramiques,Cristallographie,0.41954022988505746
1939105,D. Thinking: human-centered solutions to real world problems,Econometrics: data analysis & empirical methods,0.16666666666666666
1939090,D. Thinking: human-centered solutions to real world problems,Early detection of innovation potential,0.09090909090909091
1939191,D. Thinking: human-centered solutions to real world problems,Entrepreneurship & new venture strategy (b),0.08333333333333333
1941394,"D. Thinking: real problems, human-focused solutions",Applied corporate & industry analysis,0.2222222222222222
1942521,"D. Thinking: real problems, human-focused solutions",Introduction to econometrics,0.20869565217391303
1943730,"D. Thinking: real problems, human-focused solutions",Technology & innovation strategy,0.19117647058823528
1946060,Data Analysis & Empirical Methods,Politique et mesures des relations science-industrie,0.2
1944878,Data Analysis & Empirical Methods,Early detection: from weak signal analysis to algorithmic creativity,0.16666666666666666
1945021,Data Analysis & Empirical Methods,Executive lecture series,0.125
1949350,Data analysis and model classification,Stem cell biology and technology,0.2853717026378897
1947790,Data analysis and model classification,Economics of innovation in the biomedical industry,0.2629757785467128
1947996,Data analysis and model classification,Fundamentals of neuroengineering,0.22697368421052633
1948732,Data analysis and model classification,Neurosciences I : molecular neuroscience and neurodegeneration,0.216
1947324,Data analysis and model classification,Biomicroscopy I,0.2085889570552147
1948012,Data analysis and model classification,Genomics and bioinformatics,0.18543046357615894
1948980,Data analysis and model classification,Principles and applications of systems biology,0.171875
1948735,Data analysis and model classification,Neurosciences III : behavioral and cognitive neuroscience,0.16538461538461538
1948269,Data analysis and model classification,Introduction au droit et à l'éthique en STV,0.1646586345381526
1949254,Data analysis and model classification,Sensorimotor neuroprosthetics,0.16058394160583941
1950567,Data and artificial intelligence for transportation,Decision-aid methodologies in transportation,0.1917808219178082
1950657,Data and artificial intelligence for transportation,Développements en économie des transports,0.14678899082568808
1950818,Data and artificial intelligence for transportation,Exploitation ferroviaire,0.10285714285714286
1950686,Data and artificial intelligence for transportation,Economie des réseaux d'infrastructures,0.09230769230769231
1952795,Data converter circuits and systems,Advanced VLSI design,0.1797752808988764
1953070,Data converter circuits and systems,Bio-nano-chip design,0.09803921568627451
1953889,Data converter circuits and systems,HF and VHF circuits and techniques II,0.0873015873015873
1953590,Data converter circuits and systems,Electrical filters,0.07792207792207792
1955859,Data science for business,Applied corporate & industry analysis,0.14893617021276595
1956986,Data science for business,Introduction to econometrics,0.125
1956941,Data science for business,Interest rate and credit risk models,0.1125
1958527,Data science for business,Value chain management in practice,0.1111111111111111
1959520,Data science in practice,Financial econometrics,0.4155844155844156
1960289,Data science in practice,Network analytics,0.323943661971831
1960373,Data science in practice,Optimization methods,0.3018867924528302
1961646,Data visualization,Applied data analysis,0.25831202046035806
1962684,Data visualization,Information security and privacy,0.24338624338624337
1962911,Data visualization,Machine learning,0.22494172494172493
1962133,Data visualization,Database systems,0.20717781402936378
1962790,Data visualization,Introduction to natural language processing,0.1664
1961679,Data visualization,Artificial neural networks,0.1522198731501057
1962169,Data visualization,Digital education & learning analytics,0.12903225806451613
1963265,Data visualization,Optimization for machine learning,0.11678832116788321
1962138,Data visualization,Decentralized systems engineering,0.11421319796954314
1962786,Data visualization,Introduction to multiprocessor architecture,0.10869565217391304
1962943,Data visualization,Markov chains and algorithmic applications,0.10869565217391304
1965577,Database systems,Information security and privacy,0.31341107871720114
1965683,Database systems,Introduction to natural language processing,0.23333333333333334
1964539,Database systems,Applied data analysis,0.2330198537095089
1965804,Database systems,Machine learning,0.21421616358325218
1965025,Database systems,Data visualization,0.20717781402936378
1964932,Database systems,Concurrent algorithms,0.19588875453446192
1965332,Database systems,Foundations of software,0.19041916167664671
1965079,Database systems,Distributed algorithms,0.17464263517712866
1965679,Database systems,Introduction to multiprocessor architecture,0.1676300578034682
1969779,Databases,Theoretical computer science,0.2924187725631769
1968478,Databases,Informatique graphique,0.22413793103448276
1967741,Databases,Communication professionnelle,0.1509433962264151
1969985,Databases,Traitement quantique de l'information I,0.14788732394366197
1969023,Databases,Operating systems,0.14500941619585686
1969276,Databases,Programmation avancée,0.1425891181988743
1968545,Databases,Introduction to cell biology and biochemistry for Information Sciences,0.14150943396226415
1972551,De la structure à l'ornement,Superstudio,0.7093142272262026
1971598,De la structure à l'ornement,Magma et principes,0.5532746823069403
1971175,De la structure à l'ornement,Gestion du projet d'architecture,0.44699777613046704
1970739,De la structure à l'ornement,Construction et durabilité VI,0.41493383742911155
1970738,De la structure à l'ornement,Construction et durabilité V,0.4011532125205931
1970875,De la structure à l'ornement,"Droit de l'architecte, introduction : contrats et concours",0.39001969796454367
1972702,De la structure à l'ornement,Théorie de l'architecture VII,0.38329383886255924
1970362,De la structure à l'ornement,Arts et histoires de l'environnement I,0.3620331950207469
1970363,De la structure à l'ornement,Arts et histoires de l'environnement II,0.3619246861924686
1970519,De la structure à l'ornement,Caractères architecturaux et urbanismes de l'Islam,0.3563579277864992
1972699,De la structure à l'ornement,Théorie de l'architecture III,0.3468887800097991
1974451,De la structure à l'ornement: une histoire culturelle de la construction,Les voies de l'eau,0.3333333333333333
1975442,De la structure à l'ornement: une histoire culturelle de la construction,Superarchitecture / Superactualité,0.3050847457627119
1973245,De la structure à l'ornement: une histoire culturelle de la construction,Art du volume,0.22149837133550487
1975428,De la structure à l'ornement: une histoire culturelle de la construction,Studio MA1 (Streich),0.18421052631578946
1974408,De la structure à l'ornement: une histoire culturelle de la construction,La perruque d'Andy Warhol,0.16049382716049382
1974240,De la structure à l'ornement: une histoire culturelle de la construction,In Silico Design Research I,0.15822784810126583
1977487,De- and re-regulation of Network Industries,Microeconomics,0.05970149253731343
1976018,De- and re-regulation of Network Industries,"Advances in Economics of Decision making under risk, un-certainty and crisis situations, for young leaders ",0.019230769230769232
1977182,De- and re-regulation of Network Industries,Integrated risk management,0.018867924528301886
1980042,Decentralized systems engineering,Information security and privacy,0.20481927710843373
1979491,Decentralized systems engineering,Database systems,0.163003663003663
1981112,Decentralized systems engineering,Software security,0.1598173515981735
1980144,Decentralized systems engineering,Introduction to multiprocessor architecture,0.14446952595936793
1980269,Decentralized systems engineering,Machine learning,0.1342925659472422
1979360,Decentralized systems engineering,Computer language processing,0.12121212121212122
1979397,Decentralized systems engineering,Concurrent algorithms,0.11688311688311688
1984152,Decision-aid methodologies in transportation,Systèmes de transports,0.28273809523809523
1982641,Decision-aid methodologies in transportation,Exploitation ferroviaire,0.27467811158798283
1982717,Decision-aid methodologies in transportation,Fundamentals of traffic operations and control,0.2665036674816626
1982480,Decision-aid methodologies in transportation,Développements en économie des transports,0.26519337016574585
1983329,Decision-aid methodologies in transportation,Modélisation des systèmes de transports,0.26285714285714284
1984573,Decision-aid methodologies in transportation,Villes et transports,0.24623115577889448
1982509,Decision-aid methodologies in transportation,Economie des réseaux d'infrastructures,0.23618090452261306
1984885,Decommissioning of nuclear power plants,Beyond-design-basis safety,0.625
1986923,Decommissioning of nuclear power plants,Special topics in reactor physics,0.5625
1985137,Decommissioning of nuclear power plants,Computational multiphase thermal fluid dynamics,0.5517241379310345
1990035,Deep Learning For Natural Language Processing,Theory and Methods for Reinforcement Learning,0.10526315789473684
1988270,Deep Learning For Natural Language Processing,EECS Seminar: Advanced Topics in Machine Learning,0.08333333333333333
1987522,Deep Learning For Natural Language Processing,Advanced biomedical imaging methods and instrumentation,0.03125
1992140,Deep Learning for Optical Imaging,Nonlinear optics,0.05263157894736842
1990392,Deep Learning for Optical Imaging,Adaptation and learning,0.046511627906976744
1991395,Deep Learning for Optical Imaging,Fundamentals of superresolution optical microscopy and Scanning Probe Microscopy,0.0425531914893617
1995706,Deep Learning for autonomous vehicles,Sustainable logistics systems,0.19230769230769232
1995363,Deep Learning for autonomous vehicles,Public transportation systems,0.13043478260869565
1996038,Deep Learning for autonomous vehicles,Transportation economics,0.08333333333333333
1997556,Deep learning,Lab in data science,0.15162454873646208
1997362,Deep learning,Image analysis and pattern recognition,0.14963503649635038
1999053,Deep learning,Wireless receivers: algorithms and architectures,0.14250614250614252
1996176,Deep learning,A network tour of data science,0.14081145584725538
1997627,Deep learning,Machine learning,0.13245033112582782
1998522,Deep learning,Statistics for data science,0.11314984709480122
1997684,Deep learning,Mathematics of data: from theory to computation,0.10401891252955082
1996395,Deep learning,Artificial neural networks,0.1016949152542373
1996362,Deep learning,Applied data analysis,0.09851088201603665
1997971,Deep learning,Optimal decision making,0.09090909090909091
1997568,Deep learning,Lab on app development for tablets and smartphones,0.08762886597938144
1997981,Deep learning,Optimization for machine learning,0.07692307692307693
1996848,Deep learning,Data visualization,0.07453416149068323
1996360,Deep learning,Applied biostatistics,0.07112970711297072
1996789,Deep learning,Convex optimization,0.07023411371237458
1997400,Deep learning,Information security and privacy,0.06750392464678179
1997702,Deep learning,Measuring systems,0.06428571428571428
1997560,Deep learning,Lab in signal and image processing,0.06143344709897611
1998208,Deep learning,Programmation et conception orientées objets,0.06088992974238876
2000562,Deformation and fracture Laboratory Work,Materials for sport,0.2808988764044944
2001324,Deformation and fracture Laboratory Work,Seminar series on advances in materials,0.2727272727272727
1999991,Deformation and fracture Laboratory Work,Experimental data analysis and modelization,0.235
1999580,Deformation and fracture Laboratory Work,Composites technology,0.21994884910485935
2001232,Deformation and fracture Laboratory Work,Rhéologie,0.21348314606741572
2001948,Deformation and fracture Laboratory Work,"Wood structures, properties and uses",0.20503597122302158
2000582,Deformation and fracture Laboratory Work,Matériaux biomimétiques,0.20476190476190476
2003330,Derivatives,Investments,0.9218241042345277
2002750,Derivatives,Econometrics,0.8338368580060423
2003420,Derivatives,Macrofinance,0.7809798270893372
2005560,Des petites molécules aux biomacromolécules,Diffraction methods in structural biology,0.23478260869565218
2005789,Des petites molécules aux biomacromolécules,Expérimentation numérique II,0.234375
2006759,Des petites molécules aux biomacromolécules,Physique TPA (été),0.23333333333333334
2008767,Design de SIG,Geocomputation,0.297029702970297
2008943,Design de SIG,Imagery of territory,0.2897196261682243
2008772,Design de SIG,Geomonitoring,0.28780487804878047
2007900,Design de SIG,Analyse exploratoire de données géospatiales,0.21904761904761905
2007817,Design de SIG,Advanced satellite positioning,0.17543859649122806
2011834,Design de SIG et Web-SIG,Image processing for Earth observation,0.09615384615384616
2011572,Design de SIG et Web-SIG,Exploratory data analysis and geovisualization,0.09523809523809523
2012955,Design de SIG et Web-SIG,Spatial decision support systems,0.07692307692307693
2014007,Design et management de projet SIG,Climate and climate change,0.18181818181818182
2014639,Design et management de projet SIG,Géovisualisation environnementale,0.17
2013633,Design et management de projet SIG,Air pollution,0.10600706713780919
2015420,Design et management de projet SIG,Physico-chimie de l'atmosphère,0.08415841584158416
2017891,Design industriel et graphique,Management de la technologie et entrepreneuriat,0.4483695652173913
2018506,Design industriel et graphique,Psychologie sociale A,0.28296703296703296
2018106,Design industriel et graphique,"Médias, communication et culture",0.2316715542521994
2020300,Design of experiments (a) - Fall semester,Fourier analysis and boundary value problems,0.0205761316872428
2021124,Design of experiments (a) - Fall semester,Optimization and simulation,0.020134228187919462
2020262,Design of experiments (a) - Fall semester,Field-Based Insights into the Implementation of Renewable Energies (Summer School Mont-Soleil),0.018518518518518517
2023193,Design of experiments (c) - Spring semester,Fourier analysis and boundary value problems,0.03271028037383177
2024017,Design of experiments (c) - Spring semester,Optimization and simulation,0.02973977695167286
2023960,Design of experiments (c) - Spring semester,Nonlinear Finite Element Analysis,0.011363636363636364
2027465,Design of market-based solutions to allocation problems,Stochastic calculus for Finance,0.32857142857142857
2027333,Design of market-based solutions to allocation problems,Securitization & the financial crisis,0.3088235294117647
2026063,Design of market-based solutions to allocation problems,Fixed income analysis,0.2074468085106383
2029452,Design research for digital innovation,Machine learning for DH,0.4
2029143,Design research for digital innovation,History and the digital,0.2
2028710,Design research for digital innovation,Digital musicology,0.18181818181818182
2032005,Design technologies for integrated systems,Hardware systems modeling II,0.3516209476309227
2031023,Design technologies for integrated systems,Analog circuits design II,0.32923832923832924
2031885,Design technologies for integrated systems,Fundamentals of VLSI design,0.25
2032456,Design technologies for integrated systems,Microelectronics for systems on chips,0.22074468085106383
2032004,Design technologies for integrated systems,Hardware systems modeling I,0.21153846153846154
2030911,Design technologies for integrated systems,Advanced analog and RF integrated circuits design I,0.2109181141439206
2033743,Design technologies for integrated systems,VLSI design II,0.20899470899470898
2031745,Design technologies for integrated systems,Embedded systems,0.2016260162601626
2032270,Design technologies for integrated systems,Lab in EDA based design,0.19458544839255498
2033015,Design technologies for integrated systems,Real-time embedded systems,0.18333333333333332
2033420,Design technologies for integrated systems,Test of VLSI systems,0.170261066969353
2032000,Design technologies for integrated systems,HF and VHF circuits and techniques II,0.16847826086956522
2030906,Design technologies for integrated systems,Advanced VLSI design,0.16715542521994134
2030912,Design technologies for integrated systems,Advanced analog and RF integrated circuits design II,0.14794520547945206
2031999,Design technologies for integrated systems,HF and VHF circuits and techniques I,0.14790076335877864
2031022,Design technologies for integrated systems,Analog circuits design I,0.14504596527068436
2032334,Design technologies for integrated systems,Low power electronics: analog mixed signal design,0.1323529411764706
2032147,Design technologies for integrated systems,Integrated circuits technology,0.1288782816229117
2030924,Design technologies for integrated systems,Advanced computer architecture,0.12878787878787878
2032600,Design technologies for integrated systems,Nanoelectronics,0.12823275862068967
2035455,Dessin assisté par ordinateur,Mécanique des structures et solides III,0.4364406779661017
2036169,Dessin assisté par ordinateur,Structures en métal II,0.37777777777777777
2036164,Dessin assisté par ordinateur,Structures en béton II,0.37362637362637363
2036168,Dessin assisté par ordinateur,Structures en métal I,0.36619718309859156
2036163,Dessin assisté par ordinateur,Structures en béton I,0.3623693379790941
2039100,Development engineering,Sustainability assessment of urban systems,0.22012578616352202
2036778,Development engineering,Air pollution and climate change,0.18009478672985782
2036870,Development engineering,Applied wastewater engineering,0.16911764705882354
2037009,Development engineering,Biomineralization: from nature to application,0.15129151291512916
2037617,Development engineering,Fate and behaviour of environmental contaminants,0.14788732394366197
2040455,"Devenir, impact et risques des polluants",Environmental Engineering Seminar series (Autumn),0.34375
2042441,"Devenir, impact et risques des polluants",Water quality modeling,0.2510822510822511
2041127,"Devenir, impact et risques des polluants",Microbiologie et biologie des sols et des eaux,0.2422680412371134
2040538,"Devenir, impact et risques des polluants",Fonctionnement des écosystèmes,0.24043715846994534
2040613,"Devenir, impact et risques des polluants",Gestion et restauration des écosystèmes,0.23943661971830985
2041277,"Devenir, impact et risques des polluants",Météorologie,0.23404255319148937
2044014,Dielectric and optical properties of materials,Micro and nanostructuration of materials + TP,0.2631578947368421
2044714,Dielectric and optical properties of materials,"Semiconductor materials and properties, from the bulk to the nanostructure",0.22981366459627328
2043386,Dielectric and optical properties of materials,Experimental data analysis and modelization,0.21910112359550563
2045018,Dielectric and optical properties of materials,Thin film fabrication processes,0.2037037037037037
2042535,Dielectric and optical properties of materials,Advanced semiconductor nanomaterials,0.18115942028985507
2044291,Dielectric and optical properties of materials,Organic semiconductors,0.1569767441860465
2044719,Dielectric and optical properties of materials,Seminar series on advances in materials,0.13942307692307693
2044880,Dielectric and optical properties of materials,Supramolecular aspects of polymeric materials,0.12837837837837837
2046680,Dielectric properties of materials,Introduction to magnetic materials in modern technologies,0.21428571428571427
2047429,Dielectric properties of materials,Properties of semiconductors and related nanostructures,0.2125984251968504
2046664,Dielectric properties of materials,Introduction to crystal growth by epitaxy,0.20212765957446807
